target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,mouse_x,mouse_y,mouse_leftButton,mouse_midButton,mouse_rightButton,mouse_started,mouse_stopped,sound_1_started,sound_1_stopped,no_text_started,no_text_stopped,yes_text_started,yes_text_stopped,mouse_2_x,mouse_2_y,mouse_2_leftButton,mouse_2_midButton,mouse_2_rightButton,mouse_2_started,mouse_2_stopped,mouse_2_clicked_name,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,id_,age_,gender_,date,expName,psychopyVersion,frameRate
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,9,135,4,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,1,positive,neutral,k,k,1,0.779229499981739,465.291912899993,466.306202899985,466.268925799988,None,465.291912899993,None,465.291912899993,None,465.291912899993,None,467.055629830001,None,467.055629830001,None,467.055629830001,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,10,136,7,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,1,negative,neutral,k,k,1,0.801583899999969,467.073288299987,468.0884143,468.055013999983,None,467.073288299987,None,467.073288299987,None,467.073288299987,None,468.859966130005,None,468.859966130005,None,468.859966130005,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,11,137,16,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,2,negative,neutral,k,k,1,0.743087899987586,468.8787648,469.897908499988,469.855260099983,None,468.8787648,None,468.8787648,None,468.8787648,None,470.607309730005,None,470.607309730005,None,470.607309730005,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,positive,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,12,138,2,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,1,positive,positive,j,j,1,0.814544199994998,470.623730699997,471.636423699994,471.599949199997,None,470.623730699997,None,470.623730699997,None,470.623730699997,None,472.424825030009,None,472.424825030009,None,472.424825030009,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,positive,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,13,139,11,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,2,positive,positive,j,j,1,0.717664299998432,472.44175279999,473.464831499994,473.421929300006,None,472.44175279999,None,472.44175279999,None,472.44175279999,None,474.145261329986,None,474.145261329986,None,474.145261329986,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,14,140,1,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,1,neutral,neutral,k,k,1,0.76330429999507,474.16105179998,475.181799499987,475.137365700008,None,474.16105179998,None,474.16105179998,None,474.16105179998,None,475.911363929985,None,475.911363929985,None,475.911363929985,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,15,141,17,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,2,neutral,positive,j,j,1,0.732341299997643,475.927580899996,476.938485799998,476.903548800008,None,475.927580899996,None,475.927580899996,None,475.927580899996,None,477.644698030004,None,477.644698030004,None,477.644698030004,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,negative,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,16,142,5,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,1,negative,positive,j,j,1,0.678370100009488,477.66215259998,478.671847499994,478.635893400002,None,477.66215259998,None,477.66215259998,None,477.66215259998,None,479.32658522999,None,479.32658522999,None,479.32658522999,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,17,143,10,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,2,neutral,neutral,k,k,1,0.781215399998473,479.343850400008,480.365299800003,480.322080399987,None,479.343850400008,None,479.343850400008,None,479.343850400008,None,481.110654130005,None,481.110654130005,None,481.110654130005,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,0,144,7,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,1,negative,neutral,k,k,1,0.673848799982807,481.127023199981,482.148775599984,482.105361800001,None,481.127023199981,None,481.127023199981,None,481.127023199981,None,482.788738029989,None,482.788738029989,None,482.788738029989,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,negative,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,1,145,0,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,1,negative,negative,l,l,1,1.06885480001802,482.803708699998,483.815474600007,483.77221939998,None,482.803708699998,None,482.803708699998,None,482.803708699998,None,484.85971703,None,484.85971703,None,484.85971703,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,positive,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,2,146,6,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,1,positive,negative,l,l,1,1.07430070001283,484.876244499988,485.898821299983,485.855494799995,None,484.876244499988,None,484.876244499988,None,484.876244499988,None,486.936814430004,None,486.936814430004,None,486.936814430004,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,positive,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,3,147,2,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,1,positive,positive,j,j,1,0.722455399984028,486.960046499997,487.982113100006,487.939001799998,None,486.960046499997,None,486.960046499997,None,486.960046499997,None,488.662758629982,None,488.662758629982,None,488.662758629982,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,4,148,12,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,2,neutral,negative,l,l,1,0.882135699997889,488.681179899984,489.688987800007,489.655458699999,None,488.681179899984,None,488.681179899984,None,488.681179899984,None,490.549143029997,None,490.549143029997,None,490.549143029997,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,5,149,16,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,2,negative,neutral,k,k,1,0.847507700003916,490.56574239998,491.572574799997,491.536286699993,None,490.56574239998,None,490.56574239998,None,490.56574239998,None,492.399216530009,None,492.399216530009,None,492.399216530009,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,6,150,4,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,1,positive,neutral,k,k,1,0.792681599996286,492.416151799989,493.42474409999,493.388961399993,None,492.416151799989,None,492.416151799989,None,492.416151799989,None,494.19290263,None,494.19290263,None,494.19290263,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,negative,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,7,151,5,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,1,negative,positive,j,j,1,0.816357800009428,494.210488499986,495.222507900005,495.188241199998,None,494.210488499986,None,494.210488499986,None,494.210488499986,None,496.013251129983,None,496.013251129983,None,496.013251129983,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,8,152,1,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,1,neutral,neutral,k,k,1,0.79498869998497,496.030527499999,497.050454899989,497.005610599997,None,496.030527499999,None,496.030527499999,None,496.030527499999,None,497.810306229987,None,497.810306229987,None,497.810306229987,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,negative,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,9,153,14,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,2,negative,positive,j,j,1,0.726742800005013,497.826104799984,498.849078400002,498.805850100005,None,497.826104799984,None,497.826104799984,None,497.826104799984,None,499.540165930006,None,499.540165930006,None,499.540165930006,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,negative,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,10,154,9,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,2,negative,negative,l,l,1,0.883593499980634,499.556473100005,500.56555129998,500.539880099997,None,499.556473100005,None,499.556473100005,None,499.556473100005,None,501.425787330003,None,501.425787330003,None,501.425787330003,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,11,155,8,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,1,neutral,positive,j,j,1,0.797931699984474,501.443285899993,502.455421799998,502.418913800007,None,501.443285899993,None,501.443285899993,None,501.443285899993,None,503.226091530008,None,503.226091530008,None,503.226091530008,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,positive,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,12,156,11,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,2,positive,positive,j,j,1,0.696543999976711,503.243312200007,504.265641300008,504.219053399982,None,503.243312200007,None,503.243312200007,None,503.243312200007,None,504.924536329994,None,504.924536329994,None,504.924536329994,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,13,157,13,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,2,positive,neutral,k,k,1,0.770840499986662,504.941961200006,505.952963499993,505.934092399984,None,504.941961200006,None,504.941961200006,None,504.941961200006,None,506.699716129989,None,506.699716129989,None,506.699716129989,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,14,158,17,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,2,neutral,positive,j,j,1,0.756405599997379,506.720364899986,507.722980699997,507.689435999986,None,506.720364899986,None,506.720364899986,None,506.720364899986,None,508.458320429994,None,508.458320429994,None,508.458320429994,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,positive,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,15,159,15,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,2,positive,negative,l,l,1,0.747684600006323,508.477366100007,509.50091469998,509.455719199992,None,508.477366100007,None,508.477366100007,None,508.477366100007,None,510.209552830007,None,510.209552830007,None,510.209552830007,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,16,160,10,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,2,neutral,neutral,k,k,1,0.731381399993552,510.2265702,511.250726900005,511.206081299984,None,510.2265702,None,510.2265702,None,510.2265702,None,511.943970729984,None,511.943970729984,None,511.943970729984,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,17,161,3,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,1,neutral,negative,l,l,1,1.01544459999423,511.960741499992,512.98278999998,512.939558099984,None,511.960741499992,None,511.960741499992,None,511.960741499992,None,513.961423429989,None,513.961423429989,None,513.961423429989,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,0,162,1,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,1,neutral,neutral,k,k,1,1.19242500001565,513.979283199995,514.989377899998,514.953659599996,None,513.979283199995,None,513.979283199995,None,513.979283199995,None,516.157619429994,None,516.157619429994,None,516.157619429994,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,1,163,13,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,2,positive,neutral,k,k,1,0.929029899998568,516.173812199995,517.188075699989,517.151156699983,None,516.173812199995,None,516.173812199995,None,516.173812199995,None,518.08996282999,None,518.08996282999,None,518.08996282999,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,2,164,7,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,1,negative,neutral,k,k,1,0.642014699988067,518.106281299988,519.122633699997,519.088130799995,None,518.106281299988,None,518.106281299988,None,518.106281299988,None,519.734801930006,None,519.734801930006,None,519.734801930006,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,positive,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,3,165,15,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,2,positive,negative,l,l,1,0.906276100024115,519.751961700007,520.756606299983,520.738362999982,None,519.751961700007,None,519.751961700007,None,519.751961700007,None,521.642451429981,None,521.642451429981,None,521.642451429981,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,4,166,4,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,1,positive,neutral,k,k,1,1.11369349999586,521.659772099985,522.675147500006,522.640250099998,None,521.659772099985,None,521.659772099985,None,521.659772099985,None,523.759175029999,None,523.759175029999,None,523.759175029999,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,5,167,8,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,1,neutral,positive,j,j,1,0.77978839998832,523.777412700001,524.786385199986,524.768016499991,None,523.777412700001,None,523.777412700001,None,523.777412700001,None,525.541858229999,None,525.541858229999,None,525.541858229999,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,positive,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,6,168,11,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,2,positive,positive,j,j,1,0.699203700001817,525.558286299987,526.583032299997,526.539889200008,None,525.558286299987,None,525.558286299987,None,525.558286299987,None,527.243782129991,None,527.243782129991,None,527.243782129991,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,7,169,17,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,2,neutral,positive,j,j,1,0.650959799997509,527.259623099992,528.271951600007,528.235927700007,None,527.259623099992,None,527.259623099992,None,527.259623099992,None,528.896694229983,None,528.896694229983,None,528.896694229983,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,negative,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,8,170,14,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,2,negative,positive,j,j,1,0.646662299986929,528.913189099985,529.923114500009,529.888393900008,None,528.913189099985,None,528.913189099985,None,528.913189099985,None,530.546053029984,None,530.546053029984,None,530.546053029984,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,negative,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,9,171,5,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,1,negative,positive,j,j,1,0.749009799998021,530.562275000004,531.582965799986,531.539916399983,None,530.562275000004,None,530.562275000004,None,530.562275000004,None,532.298621229982,None,532.298621229982,None,532.298621229982,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,negative,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,10,172,0,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,1,negative,negative,l,l,1,0.972406299988506,532.316462799994,533.318306800007,533.299770299986,None,532.316462799994,None,532.316462799994,None,532.316462799994,None,534.273894029998,None,534.273894029998,None,534.273894029998,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,positive,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,11,173,6,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,1,positive,negative,l,l,1,1.01598289998947,534.290173999994,535.289953700005,535.272982399998,None,534.290173999994,None,534.290173999994,None,534.290173999994,None,536.292353129984,None,536.292353129984,None,536.292353129984,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,12,174,12,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,2,neutral,negative,l,l,1,0.951375999982702,536.309223999997,537.333305100008,537.29022309999,None,536.309223999997,None,536.309223999997,None,536.309223999997,None,538.244938730009,None,538.244938730009,None,538.244938730009,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,13,175,10,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,2,neutral,neutral,k,k,1,0.785387699987041,538.262010599981,539.2831725,539.239950999996,None,538.262010599981,None,538.262010599981,None,538.262010599981,None,540.03493132999,None,540.03493132999,None,540.03493132999,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,negative,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,14,176,9,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,2,negative,negative,l,l,1,1.01879209998879,540.054339900002,541.057074899989,541.023338700004,None,540.054339900002,None,540.054339900002,None,540.054339900002,None,542.056846230009,None,542.056846230009,None,542.056846230009,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,positive,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,15,177,2,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,1,positive,positive,j,j,1,0.913656999997329,542.073782899999,543.083354300004,543.05671439998,None,542.073782899999,None,542.073782899999,None,542.073782899999,None,543.973731229993,None,543.973731229993,None,543.973731229993,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,16,178,3,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,1,neutral,negative,l,l,1,1.27234760002466,543.990434699983,545.006147100008,544.969706500007,None,543.990434699983,None,543.990434699983,None,543.990434699983,None,546.247190629985,None,546.247190629985,None,546.247190629985,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,17,179,16,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,2,negative,neutral,k,k,1,1.39505239998107,546.264806099993,547.270214799995,547.251814999996,None,546.264806099993,None,546.264806099993,None,546.264806099993,None,548.643554930002,None,548.643554930002,None,548.643554930002,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
